feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Arthrodermataceae	Group	MI	0.914361900152783	0.323885158583328	85	76	0.00595200345784396	0.0597030682596649
Cryptococcaceae	Group	MI	0.823284843717429	0.300345135185487	85	65	0.00749628797989452	0.0597030682596649
Phaffomycetaceae	Group	MI	0.703966156333897	0.260028613456569	85	48	0.00823490596685032	0.0597030682596649
Sordariaceae	Group	MI	0.829760910835442	0.277001710713315	85	69	0.0036112110917285	0.0597030682596649
Malasseziaceae	Group	MI	0.697901094433569	0.299366193488825	85	62	0.0221647392134372	0.128555487437936
Saccharomycodaceae	Group	MI	0.582846604752331	0.324818224565771	85	56	0.0763939275927912	0.369237316698491
Trichomonascaceae	Group	MI	0.459793040653968	0.297853938260901	85	66	0.126468710990403	0.463215994719988
Ustilaginaceae	Group	MI	0.369274640942408	0.240056705217811	85	83	0.127783722681376	0.463215994719988
Clavicipitaceae	Group	MI	-0.253704814991937	0.174506836056235	85	82	0.149761928455147	0.482566213911028
Sclerotiniaceae	Group	MI	0.414626586836355	0.304470525004113	85	58	0.17694732394156	0.513147239430525
Pneumocystidaceae	Group	MI	0.427932316434598	0.348282352629624	85	62	0.222659096923865	0.587010346435644
Pyriculariaceae	Group	MI	0.265922583063966	0.240695737656575	85	83	0.272435224829931	0.658385126672333
Marasmiaceae	Group	MI	0.305112509576052	0.331396332045169	85	73	0.359881811398757	0.802813271581842
Dipodascaceae	Group	MI	-0.211812169867569	0.248294368636092	85	82	0.396076286884145	0.820443737117157
Chaetomiaceae	Group	MI	-0.156846041345245	0.232403590715719	85	85	0.501623571708616	0.824588794144341
Cladosporiaceae	Group	MI	-0.127655470928834	0.187362440312667	85	84	0.497559935487259	0.824588794144341
Debaryomycetaceae	Group	MI	0.194141135581355	0.30903177090252	85	80	0.531582174776915	0.824588794144341
Ophiostomataceae	Group	MI	-0.136386777638366	0.207365374118498	85	84	0.512542939795734	0.824588794144341
Saccharomycetaceae	Group	MI	-0.0780798218934484	0.126962396258795	85	85	0.540247830646293	0.824588794144341
Trichocomaceae	Group	MI	0.180144495350514	0.321867670560692	85	70	0.577201663205047	0.836942411647318
Ophiocordycipitaceae	Group	MI	-0.109797016926484	0.214609957297722	85	81	0.610281097777922	0.842769135026654
Aspergillaceae	Group	MI	-0.0719693068269773	0.208848416309195	85	85	0.731266231684489	0.877563457010018
Glomerellaceae	Group	MI	0.0718235984913762	0.230885120972871	85	84	0.756520221560361	0.877563457010018
Herpotrichiellaceae	Group	MI	0.0946974607644678	0.270085486594158	85	40	0.726761523955556	0.877563457010018
Schizosaccharomycetaceae	Group	MI	0.0519348546130721	0.145950192116197	85	85	0.722863537769891	0.877563457010018
Mycosphaerellaceae	Group	MI	-0.0449085726847984	0.212235869436446	85	83	0.832939796775663	0.894639040981268
Pichiaceae	Group	MI	0.043346474657509	0.18353917419592	85	82	0.813882469350068	0.894639040981268
Nectriaceae	Group	MI	0.0363522693465895	0.245129075355989	85	81	0.882466911351092	0.913983586756488
Ceratobasidiaceae	Group	MI	-0.000133328268425516	0.212843706349554	85	25	0.999501697146189	0.999501697146189
