feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Oxalobacteraceae	Group	MI	3.31286511931674	0.527490704364309	85	30	1.47665230883658e-08	6.20193969711365e-07
Leuconostocaceae	Group	MI	-4.15773675389648	0.810638510294371	85	39	1.87707901849752e-06	3.9418659388448e-05
Bifidobacteriaceae	Group	MI	-1.58915894788018	0.608483300311999	85	83	0.0106912634416753	0.149677688183454
Corynebacteriaceae	Group	MI	-0.992180541263174	0.437657346130704	85	24	0.0259887286892718	0.250925015370902
Prevotellaceae	Group	MI	-3.04062384943605	1.37596645033823	85	48	0.0298720256393931	0.250925015370902
Rikenellaceae	Group	MI	2.11990688686753	1.03952016268889	85	62	0.0446003012378919	0.312202108665243
Enterococcaceae	Group	MI	-1.92396019950115	1.02348966568205	85	44	0.0636433747090168	0.334127717222338
Odoribacteraceae	Group	MI	1.86090924784847	0.982334441234608	85	56	0.0616580595617828	0.334127717222338
Christensenellaceae	Group	MI	0.809398189330944	0.590640549371272	85	21	0.174265405549185	0.697893224116476
Desulfovibrionaceae	Group	MI	1.21217871571055	0.973846698558958	85	53	0.216733256597035	0.697893224116476
Oscillospiraceae	Group	MI	0.791684465152778	0.658425048915154	85	42	0.232631074705492	0.697893224116476
Peptostreptococcaceae	Group	MI	-1.34348634859278	1.05951024226916	85	62	0.208334189796028	0.697893224116476
Synergistaceae	Group	MI	0.987043300132501	0.689665145868746	85	27	0.15612975378644	0.697893224116476
Veillonellaceae	Group	MI	-1.48002988936263	1.21541954476537	85	69	0.226784335339252	0.697893224116476
Acidaminococcaceae	Group	MI	-0.581782431235652	0.919697841812358	85	58	0.528746853969455	0.774985410512858
Actinomycetaceae	Group	MI	-0.411904412664805	0.606528305577785	85	76	0.498952402659148	0.774985410512858
Bacillales_unclassified	Group	MI	-0.398222428903263	0.551039376432818	85	49	0.471910963138379	0.774985410512858
Barnesiellaceae	Group	MI	0.70621184880007	1.14165409751135	85	41	0.537882745591768	0.774985410512858
Clostridiales_Family_XIII_Incertae_Sedis	Group	MI	0.396877564693721	0.699538221410198	85	43	0.572013041092824	0.774985410512858
Clostridiales_unclassified	Group	MI	0.66825529756468	0.764899368045852	85	30	0.384828946553567	0.774985410512858
Coriobacteriaceae	Group	MI	0.63100916270312	0.58006792786553	85	66	0.279823623117606	0.774985410512858
Eggerthellaceae	Group	MI	0.410325293325812	0.556243442398669	85	81	0.462794145462078	0.774985410512858
Erysipelotrichaceae	Group	MI	-0.555927244021049	0.769897190985083	85	82	0.472274882618488	0.774985410512858
Firmicutes_unclassified	Group	MI	0.654216038853212	1.1192314122035	85	56	0.560454285650159	0.774985410512858
Lachnospiraceae	Group	MI	-0.274678146474929	0.344769733297413	85	84	0.427898168627039	0.774985410512858
Lactobacillaceae	Group	MI	-0.777853598048498	1.24796295100635	85	65	0.534797369157144	0.774985410512858
Micrococcaceae	Group	MI	0.987646607758705	0.953871835108979	85	53	0.303485690532312	0.774985410512858
Proteobacteria_unclassified	Group	MI	0.568367070410153	0.939705014616786	85	40	0.546938249095969	0.774985410512858
Ruminococcaceae	Group	MI	0.670230030886009	0.753104492889578	85	82	0.376061702388783	0.774985410512858
Streptococcaceae	Group	MI	0.487123823556909	0.591149826154967	85	84	0.412285493846311	0.774985410512858
Tannerellaceae	Group	MI	0.631152388567364	0.862793202853973	85	75	0.466520589393854	0.774985410512858
Akkermansiaceae	Group	MI	0.362781698994555	0.877772281267796	85	28	0.680454011389304	0.846597676186087
Clostridiaceae	Group	MI	0.400542909945154	1.0655564709781	85	71	0.707950145661377	0.846597676186087
Enterobacteriaceae	Group	MI	-0.251660449347517	0.773750667489362	85	84	0.745812238544886	0.846597676186087
Eubacteriaceae	Group	MI	0.317892810292447	0.699501991622201	85	77	0.650687031226341	0.846597676186087
Pasteurellaceae	Group	MI	-0.285445420275212	0.818261582496048	85	35	0.72809002138798	0.846597676186087
Peptoniphilaceae	Group	MI	0.265446544206912	0.703289274912524	85	26	0.706813174713814	0.846597676186087
Sutterellaceae	Group	MI	-0.202847945466274	0.789934774110586	85	48	0.797975784233136	0.881973235205045
Bacteroidaceae	Group	MI	0.203699118286229	0.99051335240507	85	81	0.837567841667451	0.901996137180332
Atopobiaceae	Group	MI	0.0947187527545437	0.727686574910809	85	22	0.896751453056751	0.919971168595432
Siphoviridae	Group	MI	-0.0991020805927543	0.771244771081725	85	63	0.898067093152684	0.919971168595432
Selenomonadaceae	Group	MI	-0.0762112791181453	1.05884753039819	85	23	0.942794413196397	0.942794413196397
