feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Felixviridae	Group	MI	-1.80172002118735	0.588361788435028	85	27	0.00296051128376865	0.10953891749944
Steigviridae	Group	MI	1.8684645758881	0.819129648364276	85	27	0.0251083835454442	0.464505095590717
Straboviridae	Group	MI	-0.31400153284578	0.153654976464071	85	85	0.044169737712363	0.544760098452477
Aliceevansviridae	Group	MI	-0.520060774971897	0.29323665492758	85	85	0.0798107468802162	0.567177647116898
Crevaviridae	Group	MI	2.69795420253831	1.58257555047987	85	52	0.091974753586524	0.567177647116898
Intestiviridae	Group	MI	2.15747416261166	1.23140640511996	85	39	0.0834602166760273	0.567177647116898
Herelleviridae	Group	MI	-0.450485549750259	0.294856105249491	85	85	0.130360615363393	0.685864680444544
Orlajensenviridae	Group	MI	-0.764757777228173	0.609178751196556	85	85	0.212859598576349	0.685864680444544
Rountreeviridae	Group	MI	1.05291670498065	0.815397046104439	85	58	0.200186737216906	0.685864680444544
Schitoviridae	Group	MI	0.69241821762148	0.496737497886492	85	85	0.167058990484114	0.685864680444544
Suoliviridae	Group	MI	1.77082990139196	1.44054925456638	85	69	0.222442599063095	0.685864680444544
Vilmaviridae	Group	MI	0.470162020676235	0.360805981820542	85	85	0.196148127853458	0.685864680444544
Demerecviridae	Group	MI	-0.415585190942465	0.415176146470065	85	85	0.31974331632996	0.791428816822745
Draupnirviridae	Group	MI	0.566619805866287	0.551338009604407	85	17	0.307068418849349	0.791428816822745
Helgolandviridae	Group	MI	0.191481248699514	0.207926540475977	85	9	0.359767342644804	0.791428816822745
Peduoviridae	Group	MI	-0.145301911309478	0.159061934410948	85	85	0.363629456378018	0.791428816822745
Zierdtviridae	Group	MI	-0.309279016771949	0.320153005711946	85	85	0.336833045483132	0.791428816822745
Ackermannviridae	Group	MI	0.0583051693533847	0.204388042113716	85	85	0.776150219145491	0.91904491287323
Allomimiviridae	Group	MI	-0.37565475793462	0.505808837647396	85	84	0.459771475850489	0.91904491287323
Autographiviridae	Group	MI	-0.107122076486378	0.803059161999289	85	76	0.894205861173953	0.91904491287323
Casjensviridae	Group	MI	-0.0646381329562289	0.213472912959345	85	85	0.762805086683798	0.91904491287323
Drexlerviridae	Group	MI	0.0590877840903492	0.321580871744332	85	85	0.854664316826921	0.91904491287323
Epsomviridae	Group	MI	0.0698780691405916	0.380048854647309	85	85	0.854567022735226	0.91904491287323
Guelinviridae	Group	MI	-0.459939836559477	0.933708376742127	85	76	0.623599544011286	0.91904491287323
Inoviridae	Group	MI	-0.328468089028775	0.494873235213676	85	85	0.50869505013673	0.91904491287323
Konodaiviridae	Group	MI	-0.359288888182715	0.818508085420297	85	82	0.661834139681921	0.91904491287323
Kyanoviridae	Group	MI	-0.113320569004281	0.309218899307119	85	85	0.714944244920791	0.91904491287323
Lakviridae	Group	MI	0.0947722654951608	0.347138359683232	85	83	0.785523612123808	0.91904491287323
Mesyanzhinovviridae	Group	MI	0.149143579471209	0.44672555308124	85	85	0.739327606678569	0.91904491287323
Microviridae	Group	MI	0.211346594459227	0.769118692128415	85	75	0.784159953132807	0.91904491287323
Mimiviridae	Group	MI	0.0903014442447202	0.299697890862696	85	85	0.763933034484149	0.91904491287323
Phycodnaviridae	Group	MI	0.204321880177907	0.320958338981101	85	85	0.526137644796103	0.91904491287323
Salasmaviridae	Group	MI	0.0735985737251822	0.234062882495567	85	85	0.753976438181479	0.91904491287323
Speroviridae	Group	MI	0.0892310723187389	0.56851490621088	85	27	0.875661740852222	0.91904491287323
Toyamaviridae	Group	MI	-0.562957897805515	0.801863743343117	85	80	0.484604776225451	0.91904491287323
Unclassified	Group	MI	-0.0257755951535947	0.148467830492679	85	85	0.862594187927895	0.91904491287323
Chaseviridae	Group	MI	0.0155648666200071	0.321823107111154	85	85	0.961541810676812	0.961541810676812
