feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Herbaspirillum	Group	MI	3.08602694114226	0.380467584648852	84	24	4.20792620977395e-12	6.79580082878494e-10
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Herbaspirillum.s__Herbaspirillum_sp	Group	MI	3.08602694114226	0.380467584648852	84	24	4.20792620977395e-12	6.79580082878494e-10
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae	Group	MI	3.35597830295611	0.609681675962108	84	29	4.13107490722138e-07	4.44779065010835e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae	Group	MI	-4.34494520565421	0.822858150159543	84	38	1.03719620113411e-06	8.37535932415797e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella	Group	MI	-3.91215462560135	0.844248082119995	84	33	1.33573194528915e-05	0.000862882836656791
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella.s__Weissella_confusa	Group	MI	-2.28999666210949	0.604778061714188	84	23	0.000289950013645263	0.01560897573457
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella.s__Weissella_cibaria	Group	MI	-2.75605438657557	0.750159120381092	84	22	0.000424612991926816	0.0195928566274802
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantarius	Group	MI	-2.59669726383582	0.732919083403963	84	20	0.000656120753445098	0.0264908754203458
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	Group	MI	2.78741725561133	0.911802845823671	84	52	0.00301739774276374	0.108291052323632
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_stercoris	Group	MI	1.84189732991274	0.618015677922803	84	48	0.00378816297219547	0.122357664001914
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis	Group	MI	2.38282409826595	0.809465786581031	84	72	0.00421740909355885	0.123838467019955
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas	Group	MI	2.15648057995654	0.747877253689681	84	37	0.00502169582086537	0.135167312511626
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas.s__Butyricimonas_virosa	Group	MI	1.96982535793655	0.721768354525895	84	36	0.00776786584460294	0.182576908149452
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae	Group	MI	-2.63249409243242	0.975904767421112	84	50	0.00847880378403028	0.182576908149452
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_variicola	Group	MI	-2.08630870324439	0.770182677065352	84	44	0.00821731854615497	0.182576908149452
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_finegoldii	Group	MI	3.03241544525316	1.16907289837106	84	50	0.0112380388105429	0.200214546226467
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_callidus	Group	MI	2.04480159539039	0.781717311605706	84	21	0.0105944300663141	0.200214546226467
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter	Group	MI	-1.7101186736304	0.653765377233728	84	18	0.0105939330419369	0.200214546226467
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	Group	MI	-2.29859992849088	0.892190503804379	84	51	0.0117773262486157	0.200214546226467
k__Bacteria.p__Actinobacteria.c__Actinobacteria	Group	MI	-1.18523206819864	0.471743573706307	84	84	0.013949752960036	0.224604629815248
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_quasipneumoniae	Group	MI	-1.69264475636429	0.678416743772886	84	42	0.0146027777898459	0.224604629815248
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales	Group	MI	-1.32300890556163	0.555325195580856	84	83	0.019513989926945	0.262625781100135
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	Group	MI	-1.32300890556163	0.555325195580856	84	83	0.019513989926945	0.262625781100135
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Group	MI	-1.32760398277062	0.55565986124655	84	83	0.0191784489151873	0.262625781100135
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	Group	MI	2.29881613065709	0.987269977201538	84	62	0.0223508838899281	0.277666749863337
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Group	MI	2.29881613065709	0.987269977201538	84	62	0.0223508838899281	0.277666749863337
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group	Group	MI	1.88530919889765	0.835858654723146	84	69	0.026763405829209	0.311575539640907
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	Group	MI	-2.90520222947352	1.2901761374807	84	39	0.0270096443032365	0.311575539640907
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae	Group	MI	-1.00557630033856	0.454489175106024	84	24	0.0297095468368408	0.319872787609986
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium	Group	MI	-1.00557630033856	0.454489175106024	84	24	0.0297095468368408	0.319872787609986
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales	Group	MI	-1.02923431484323	0.472063706831068	84	25	0.0321026059853966	0.334488443009132
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis	Group	MI	1.72650884532941	0.797681257411388	84	51	0.033341190724696	0.3365376438774
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae	Group	MI	2.08670382788311	0.989709152240154	84	56	0.0380486588712706	0.349979861512738
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	Group	MI	-2.83071184998336	1.35496077655779	84	48	0.0397949187720019	0.349979861512738
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	Group	MI	-1.49653167215933	0.721411551056846	84	19	0.0411741013544397	0.349979861512738
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	Group	MI	-1.32554335577038	0.638876841066626	84	45	0.0411404649776865	0.349979861512738
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia.s__Romboutsia_ilealis	Group	MI	-1.32554335577038	0.638876841066626	84	45	0.0411404649776865	0.349979861512738
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	Group	MI	2.2021549891553	1.04808952877717	84	31	0.0387016424577555	0.349979861512738
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_copri	Group	MI	-2.49224647399042	1.23222789234052	84	27	0.0463786461009861	0.365373236356549
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae	Group	MI	-2.13441386877706	1.05154312581448	84	43	0.0456204065252787	0.365373236356549
