ID,MI35,MI33,MI32,MI38,MI36,MI34,MI37,MI27,MI28,MI29,MI31,MI17,MI21,MI20,MI24,MI23,MI26,MI19,MI18,MI15,MI25,MI22,MI14,MI16,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47
CON10__100995,0,0,0,0,0,0,0,0,0,0,0,0,23493,6,9,80,0,2,73154,0,187316,0,1857991,256193,0,0,0,0,7581,0,185563,4480,188930,0,190959,0,6756,5181,0,0,2,124499,5,0,0,2,30214,0,1943,0,0,0,0,0,5422,0,0,2,0,0,0,0,0,256,2,59262,4,0,0,0,0,1629,26706,75730,292809,2,2,4,14,6,0,0,0,3990
CON10__50551,49,24,26,29,148,10,0,4,30,14,208,0,514,16,605,2136,571,0,230,0,181,0,34,26,78,20,869,9,43,38,103,130,205,54,14,14,49,47,198,0,230,95,330,0,46,29,6052,38,0,14,0,21,111,7,2183,355,0,26,542,383,53,0,2,370,40,4,182,5,12,175,10,0,142,112,243,0,349,79,54,644,8,131,0,46
CON10__92125,2,5,1137,2,1,10,13,0,5,5,20,2,1,2,1,7,18,0,16,2,3,6,627,10,7,6,32,79,92,8,4,162,7,13,60,0,4,5,2,3,7,9,0,1,7,1,478,11,0,1,7,8,3,7,6,17,3,69,13,14,6,0,0,4,9,11,22,10,157,9,7,8,10,33,2,6,2,9,13,7,1,0,3,3
CON10__98555,537,1281,87,3751,654,0,158,225,911,569,156,5,35,11,0,0,60,0,726,0,89,2313,2575,358,1867,5935,408,890,1255,384,608,1832,0,0,674,271,803,292,75,510,647,952,0,0,134,0,746,284,0,149,0,948,366,12,455,0,58,635,798,0,27,0,0,698,0,606,581,2,69,889,0,61,25,1645,1151,41,218,25,5,45,0,0,358,655
CON11__19551,0,0,0,0,0,0,0,0,2,0,6,0,0,0,80,0,2,0,0,0,0,0,0,158,4,0,188,0,40,0,0,4,0,0,91,0,0,0,0,0,0,3,0,0,0,6,108,753,0,1,0,0,0,10,119,0,0,0,104,2,0,0,0,0,0,0,534,0,0,0,0,0,40,0,0,0,0,0,0,7,0,0,0,19
CON11__37005,330,246,214,986,1744,13,735,35,534,568,0,1518,330,0,100,0,62,0,139,0,2,929,632,157,0,222,7675,864,73,79,1302,185,12,0,433,65,89,460,1513,4303,98,277,0,0,292,0,160,8297,0,26,4102,54,48,87,9,4,4103,27,661,67,14,0,18,228,198,367,316,4,50,197,254,55,242,1598,1306,32,13,212,6,29,0,139,3,67
CON11__48422,254,25,124,278,19,19,14,66,103,105,659,1,95,77,65,22,11,24,965,0,112,113,132,1767,42,464,147,207,56,20,2,1744,15,0,124,15,16,200,468,59,24,92,17,0,121,0,83,778,0,51,3,618,130,30,24,61,47,48,82,28,154,1,12,45,136,197,45,15,47,47,112,5,75,44,52,38,40,40,69,42,165,153,141,19
CON11__65209,1,37,246,0,82,0,38,222,357,325,327,3,16,40,97,374,16,131,24,0,129,14,106,137,210,178,87,142,71,0,0,53,273,1,88,21,3,73,33,1,107,16,0,562,85,0,45,324,2,306,0,127,456,0,237,234,0,23,145,250,119,1,0,77,1190,76,280,278,40,0,291,141,37,0,41,2,10,277,39,0,0,250,38,38
CON11__65258,333,0,10,0,206,0,38,0,19,0,0,5132,0,0,0,0,0,0,0,0,0,2,0,0,0,0,155,82,0,319,0,0,0,0,2,0,0,0,12803,2,6,0,0,0,0,0,0,3872,0,2,5898,0,0,6,0,12,0,2,0,0,0,17676,47,0,0,0,4,0,0,1,1526,0,0,4,0,0,0,0,0,0,0,2,0,0
CON12__10597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,0,567,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
CON12__2605,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,466,2,6,0,0,0,0,0,2,0,4,0,4,0,4,0,0,5,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0
CON12__4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CON12__5412,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,336,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
CON12__6478,0,0,0,0,0,1605,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,6,0,0,0,4,0,3515,49,14,4,0,20,0,0,168,0,110,0,0,28659,0,28,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,5,0,0,0,5,0,0,0
CON12__6696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,298,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CON12__6999,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,8,22,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
CON12__7482,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,667,13,17,0,0,0,0,0,0,0,0,0,1,0,10,6,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
CON12__8214,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,475,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0
CON13__106090,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6,2,11,0,0,0,0,1739,0,0,0,0,0,0,0,0,0,0,0,4,35,2,0,1,0,0,0,4,27,52,0,0,0,0,2,0,0,2,0,0,0,0
CON13__125096,0,12,0,0,67,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,8,0,0,2,25,0,0,0,0,2073,0,0,0,0,0,0,0,0,0,0,0,46,51,7,19,14,0,1,2,9,51,26,0,0,4,5,0,0,78,9,24,0,0,0
CON13__134529,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,56,26,0,0,0,0,0,0,0,0,0,0,11,75,18,0,0,0,0,0,0,0,0,40,2,4,0,8,0,0,532,0,0,0,0,121,0,0,0,0,0,0,0,86,2,8,26,4,206,0,8,45,48,0,20,4,0,0,0,563,0,0,0,48,0
CON13__23397,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,499,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
CON13__38366,0,15,8,2,7,9,0,0,0,2,0,0,0,0,0,0,0,0,0,29,0,0,0,22,0,0,0,0,61,0,0,18,14,0,0,0,3,0,0,0,5,0,2,5,0,1,0,0,0,1011,0,2,7,1,5,3,4,5,461,0,0,15,92,1,20,17,10,7,0,40,47,25,0,4,0,0,0,2,94,2,199,0,8,0
CON13__42474,0,65,1,24,14,12,0,0,0,0,0,0,0,0,7,31,0,0,0,89,6,0,0,30,0,0,0,0,51,0,0,0,61,2,0,0,4,7,2,0,2,0,9,4,7,0,2,0,0,816,2,0,15,4,31,14,4,8,455,2,2,25,144,6,25,55,8,169,7,83,84,24,0,32,0,0,0,7,366,0,79,0,75,0
CON13__4329,0,100,17,60,153,88,0,0,0,0,0,0,0,0,0,7,0,0,0,281,23,0,0,20,0,0,0,0,260,0,0,4,88,16,2,0,8,7,0,0,54,0,32,19,26,2,0,0,0,1709,0,0,80,7,56,37,29,2,1030,5,0,123,245,2,41,67,71,41,2,78,163,319,1,73,8,0,0,34,3166,11,370,0,147,0
CON13__49865,0,23,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,82,5,0,1,0,0,0,0,36,0,2,3,1,1,2,0,0,867,0,0,1,9,0,1,0,0,0,0,0,78,58,4,28,33,0,0,0,37,8,38,0,0,0,0,0,0,0,0,2,0,0,0
CON13__53861,0,0,0,2,0,0,9,1,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,2,2,0,0,6,0,0,0,0,2,0,10,0,0,0,0,10,0,0,0,0,29,1,0,102,0,7156,1,0,8,7,98,56,0,0,3,0,2,0,11,2,8,0,0,0,0,0,0,10,4,41,0,2,61,0,2,0,0,39,0,0
CON13__68260,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,8,7,0,0,2,0,1523,2,0,0,0,0,0,6,19,0,0,0,11,157,2,30,71,0,44,11,84,34,10,0,0,0,0,0,0,0,0,0,0,0,0
CON13__74433,153,171,0,92,7,0,0,33,14,0,51,0,22,37,95,0,106,231,769,0,32,1,67,81,238,30,115,0,87,297,0,28,37,326,253,23,36,21,53,0,44,2,1541,0,16,0,103,100,0,2159,0,0,0,279,55,0,196,35,119,0,35,0,0,38,70,134,162,2,130,142,0,203,24,87,1,0,277,180,65,63,11,0,87,21
CON13__77084,8,3,0,0,0,0,0,18,0,0,0,0,27,0,0,0,3,0,3,0,0,17,0,0,0,6,11,0,2,0,0,0,1,0,2,74,4,0,0,53,0,13,0,0,60,0,0,0,0,388,0,0,2,0,0,0,0,0,0,0,2,0,0,89,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CON13__83545,0,32,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,8,0,0,0,0,265,0,0,3,0,1,19,0,0,0,0,0,15,13,1,0,2,0,0,0,8,12,15,0,0,0,0,0,9,2,0,2,0,5,0
CON13__89781,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,4,0,0,0,0,0,0,0,0,0,0,0
CON13__96551,0,10,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,527,0,0,0,0,0,1,6,0,0,0,0,3,35,2,6,7,2,0,0,6,16,8,0,0,0,0,0,0,2,0,2,0,3,0
CON13__97539,0,10,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,6,22,0,4,9,2,0,0,25,5,16,0,0,0,0,0,0,0,4,0,0,0,0
CON13__97958,6,0,0,0,8,0,0,0,0,0,0,0,10,0,2,0,1,0,80,0,0,0,4,0,0,0,3,0,14,0,0,0,0,5,6,0,1,0,0,0,0,10,0,0,6,0,14,0,0,308,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,127
CON14__23149,0,0,0,47,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,40,0,0,0,216,0,0,12,0,27,0,21,0,5,2,0,0,0,2,0,0,6343,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0
CON14__24666,0,0,0,18,0,505,56,0,0,3,0,0,0,14,0,0,0,2,0,2,0,15,0,0,0,3,0,0,20,30,2,0,0,151,0,0,0,23,1,0,14,0,2,170,10,315,0,0,30,3,932,0,0,0,80,1,3,0,1,0,0,0,11,0,0,0,0,0,88,0,13,0,0,0,0,0,5,0,1,0,0,0,1,0
CON14__2540,91,1607,418,1575,4858,374,365,618,253,85,815,1061,69,0,82,12,29,0,37,0,14,134,28,266,175,137,620,498,157,6817,1853,706,99,0,611,159,383,595,464,1105,412,996,0,0,1256,32,364,329,0,38,86518,450,27,115,73,44,493,147,1858,316,287,676,1,266,0,145,838,21,273,55,62,49,130,80,2426,833,102,43,2,51,0,294,28,217
CON14__30364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CON14__3711,0,0,0,0,0,0,0,0,1,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,465,0,1,0,0,0,0,0,0,32,0,0,0,1,0,0,0,1,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0
CON14__425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,0,0,0,0,303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CON14__52589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,45,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CON14__53546,0,0,0,0,0,17,3,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,2,0,0,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,10922,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,3,0,0,3
CON14__57241,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CON14__58832,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,20,0,112,14,2,0,0,171,76,0,4,0,0,52,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,2,1480,25,0,0,0,247,15,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,25,0,21,0,0,0,0,0,0,14,0
CON14__58941,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
CON15__12288,8,8,0,0,0,0,0,0,6,0,0,0,4,0,0,4,11,50,36,81,46,221,14,30,24,20,0,0,122,66,0,26,0,2,144,0,0,0,2,2,0,4,46,0,17,75,4,12,0,14,10,407,4,8,14,35,2,4,35,0,23,0,148,2,10,14,1,401,38,3,112,395,15,7,10,28,66,16,3,141,21,28,67,28
CON15__32317,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,2,0,0,0,0,96,0,0,19,0,0,4,14,0,0,0,0,0,1,0,0,0,0,0,0,8589,0,0,2869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
CON15__48694,9,26,0,0,0,0,1,0,7,0,0,0,12,2,23,36,191,189,44,360,228,894,104,393,206,47,0,6,375,210,21,39,2,33,496,0,1,4,1,8,0,9,149,0,82,153,18,46,3,83,62,1169,6,183,85,138,9,19,156,0,165,0,671,48,78,32,11,1751,198,35,123,853,92,39,20,112,115,242,15,382,56,94,133,109
CON15__52936,31,13,880,0,0,0,0,52,377,200,48,0,35,375,0,147,0,256,0,0,75,237,48,22,10,2,0,618,0,53,0,2,66,0,22,0,10,0,0,7,26,118,0,0,0,0,707,10,5,34,0,6382,0,0,2,9,0,21,131,0,2,0,0,28,7,11,145,702,1036,9,965,8,20,1,0,0,0,78,27,12,0,0,18,9
CON15__70153,47,15,64,12,12,119,111,24,213,122,27,0,22,32,133,64,137,108,445,0,42,47,16,110,111,140,176,86,54,133,66,31,52,0,11,61,39,16,9,14,70,12,3,0,296,0,40,104,0,24,3,582,74,52,36,293,13,91,109,117,25,0,810,15,294,781,58,125,64,146,119,107,88,52,12,362,178,377,68,16,388,702,114,37
CON16__18185,5806,582,982,40,610,729,223,866,2319,274,573,14901,574,353,90,389,1209,476,1089,19,564,282,8160,3251,1020,5166,2454,1074,1695,2632,679,724,568,5602,2796,199,178,306,55,2803,635,258,96,161,1236,19,4157,421,34,639,150,2959,7060,707,2435,398,1764,3203,3946,8062,421,317,6788,660,174,882,1993,2630,2852,802,1981,2253,540,4373,674,1345,500,546,394,448,3748,158,293,2119
CON16__20412,0,0,0,0,0,0,0,0,0,30,0,0,3,197,0,4,0,0,0,0,0,48,0,0,2,36,0,0,0,0,0,2,0,0,1,29,0,0,0,0,1,4,0,0,16,0,0,0,0,0,159,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,49,0,5,0,0
CON16__2712,97,74,3280,121,725,282,200,1034,422,592,164,0,145,27,473,19,198,304,2160,0,188,60,797,4302,1295,88,275,275,262,23,21,1056,185,136,132,34,2201,210,17,407,46,82,3,1,213,4,1597,89,37,772,17,313,16800,90,120,329,0,154,185,241,142,0,10,109,464,4195,403,157,184,120,470,307,55,425,840,55,325,69,5717,295,134,21,2412,400
CON16__54857,60,1,9,0,0,0,0,0,0,6,0,0,0,0,0,0,11,78,0,0,0,0,0,0,0,0,0,27,0,32,0,0,0,145,0,2,1,2,83,6,0,0,0,0,0,0,0,0,0,0,0,0,404,0,10,2,3,125,10,3,6,1,20,14,0,2,0,1,0,4,16,0,0,0,13,42,0,0,0,2,0,1,7,0
CON16__60662,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,902,0,0,8,15,0,0,6,0,0,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CON16__61291,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CON16__63907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33675,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CON16__68738,13,282,0,15,0,0,0,479,298,34,0,0,79,0,6,0,8,18,0,0,10,11,0,178,261,0,28,83,71,0,0,0,78,0,548,2,0,2,61,101,0,51,0,0,2,47,20,44,0,0,0,125,1662,0,1,440,0,0,330,52,2,0,0,2,0,0,11,0,91,0,2927,0,0,0,0,0,0,165,2287,0,12,0,56,8
CON16__68982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,799,111407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51565,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CON16__70252,26,0,0,0,0,0,2,0,0,0,0,0,27,0,12,0,0,0,6,0,0,31,12,0,0,1,2,0,0,20,0,196,0,0,6,201,0,56,4,0,0,0,0,0,16,0,0,0,0,1,0,1,972,0,1,0,0,45,0,0,0,0,0,2,0,0,0,0,0,79,0,0,1,9,0,0,2,40,0,0,0,0,0,16
CON16__72310,0,0,0,0,0,0,0,0,0,145,0,0,46,0,0,0,0,0,14,0,0,0,1,45,0,3,0,0,288,0,0,174,0,0,973,5,0,5,0,25,0,75,0,0,121,0,0,0,0,0,0,0,2149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CON16__8399,531,465,18,274,19,0,4,175,1378,11,527,31,58,53,4778,18361,5086,19,507,16,1222,29,1469,73,441,69,7852,9,474,67,0,80,1674,0,359,138,46,556,1276,62,1482,543,8119,0,1979,0,710,117,6,37,3,7,6586,0,24406,85,1,64,2976,236,282,0,437,2429,290,32,714,127,83,3131,62,5,3012,200,2769,18,168,28,357,1821,16,21,11,118
CON16__9635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CON17__14047,9,0,0,226,0,0,0,0,10,0,0,0,0,920,0,0,10,0,3,0,0,0,218,6,10,0,6,0,0,0,0,10,1,0,4,0,0,8,3,0,2,0,0,0,1,0,0,0,0,0,0,0,1,5703,0,0,0,2,1,0,3,0,0,0,0,0,3,0,0,43,0,2,0,0,0,0,0,0,5,0,0,0,0,5
CON17__51038,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,0,31,14,89,209,1,6,0,0,0,27,15,0,0,0,5,27,0,0,9,0,0,0,1,20,0,0,4,0,4,0,0,0,36,0,1465,4,23,0,0,0,0,0,0,0,5,0,0,0,26,0,4,0,0,3,0,0,4,0,92,0,0,0,34,27,0
CON18__42913,0,125,24,1,0,8781,0,0,0,0,0,0,0,0,0,1,2,0,0,11910,2,0,0,0,0,0,0,0,5128,0,0,0,24,6,2,0,0,0,0,0,831,0,95,73,37,0,1,63,0,5,10,0,5,0,12177,4,1,8,5525,3,0,608,1170,14,98,316,1,14,0,324,207,1573,15,0,0,2,2,0,271,0,176,0,18803,1
CON18__63097,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,44,0,16,0,49,0,7,22,0,0,0,65,0,0,4,0,6,39,0,0,11,0,0,0,0,5,1,18,16,6,14,105,0,0,47,0,34,277,0,0,0,0,0,0,0,1,17,0,2,0,318,0,0,19,0,4,0,0,5,0,4,0,3,0,0,69,0
CON18__73663,203,1194,0,3,0,0,116,32,0,0,1,0,223,16,73,0,0,0,55,0,17,353,50,90,21,91,139,0,311,21,0,131,16,0,942,21,80,0,10,84,140,2,0,0,20,0,17,0,0,263,0,58,30,0,3713,0,0,95,0,1,51,0,0,410,2,0,29,0,35,2,0,9,18,64,1,0,0,2,0,133,0,0,19,21
CON18__80773,36,2,14,50,0,0,1,19,0,0,4,0,339,3,139,0,3,0,59,0,0,22,165,12,1,0,27,2,182,13,0,62,0,0,14,98,7,1255,0,29,0,31,0,0,90,2,5,6,0,94,0,13,49,0,2956,0,0,95,13,0,2,0,0,118,3,20,0,0,2,71,0,4,0,20,23,1,4,1,0,9,2,0,3,1
CON18__8368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,29,0,21,10,25,95,0,32,0,0,0,51,2,0,2,0,2,48,0,0,0,0,0,0,0,0,3,14,102,0,3,0,0,0,52,0,21,610,5,0,0,0,0,2,0,0,64,0,21,0,151,0,0,9,0,7,0,0,8,0,2,0,13,1,0,54,2
CON18__96477,0,0,0,0,0,10673,223,0,11,0,0,0,0,0,0,26,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7386,3209,524,0,0,0,0,0,59,0,0,0,0,6797,0,58,0,0,0,5126,0,0,7,0,0,0,0,0,0,0,41,0,0,0,0,140,0,0,0,0,0,497,0,0,64,104,4,0,0
CON19__13253,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,20,0,0,0,0,2,0,0,0,9,0,459,1,0,0,0,0,7,22,1,1,22,0,2,0,11,3,13,0,0,2,0,0,0,4,55,0,0,6,2
CON19__21279,0,6,0,0,2,0,0,6,0,0,0,0,0,0,0,16,14,11,0,0,0,30,0,119,0,10,0,1,0,13,0,0,0,0,0,12,24,0,39,0,0,0,0,7,0,2,10,6,0,10,0,0,20,0,0,105240,0,3,0,0,0,0,0,0,0,0,27,7,0,0,68,0,0,4,3,0,0,0,130,0,0,0,0,0
CON19__26976,2,12,9,0,0,25,2,4,140,0,5,0,4,8,1133,0,2,2,25,0,0,1,7,2,5,470,9,4,40,20,9,4,11,8,24,3,0,6,0,1,1,0,0,0,22,0,34,815,0,2,2,6,0,8,34,470,3,367,251,32,3,1,106,1,2504,24,12,40,7,835,14,2,25,7,15,20,9,172,406,30,46,59,6,35
CON19__28358,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,5,0,61,0,0,0,0,0,0,0,0,0,0,1173,0,0,0,0,0,4,29,0,0,9,0,0,1,3,7,16,0,0,0,0,0,0,0,0,0,0,3,2
